customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,num_support_tickets,churned
CUST-01591,52,M,16,105.7,1643.18,two-year,mailed_check,9,1
CUST-01592,65,M,50,48.25,2430.79,two-year,electronic_check,5,0
CUST-01593,74,F,59,67.91,3979.07,month-to-month,electronic_check,10,0
CUST-01594,74,M,23,116.3,2661.71,one-year,credit_card,6,0
CUST-01595,74,M,39,34.4,1390.35,one-year,bank_transfer,10,0
CUST-01596,44,F,46,40.81,1900.6,one-year,mailed_check,6,0
CUST-01597,26,M,60,56.36,3356.2,one-year,bank_transfer,9,0
CUST-01598,57,F,25,114.8,2910.04,two-year,mailed_check,5,0
CUST-01599,52,F,40,41.35,1634.03,month-to-month,mailed_check,0,0
CUST-01600,60,F,26,41.72,1128.43,two-year,mailed_check,2,0
CUST-01601,60,M,57,22.38,1252.99,month-to-month,bank_transfer,10,0
CUST-01602,38,F,52,77.51,4005.09,month-to-month,bank_transfer,7,1
CUST-01603,58,M,41,81.04,3340.26,two-year,credit_card,1,0
CUST-01604,23,F,3,20.87,105.77,month-to-month,electronic_check,3,1
CUST-01605,41,F,20,115.8,2324.34,one-year,mailed_check,7,0
CUST-01606,69,M,44,90.36,4015.92,one-year,bank_transfer,2,0
CUST-01607,53,F,54,31.84,1739.35,two-year,electronic_check,3,0
CUST-01608,24,M,15,86.39,1259.41,month-to-month,mailed_check,7,0
CUST-01609,70,F,49,67.69,3359.9,month-to-month,bank_transfer,7,0
CUST-01610,74,F,3,117.03,399.87,two-year,electronic_check,1,0
CUST-01611,27,M,23,33.49,819.56,one-year,bank_transfer,10,0
CUST-01612,69,F,42,49.23,2019.26,month-to-month,mailed_check,2,0
CUST-01613,51,M,47,105.13,4940.07,month-to-month,bank_transfer,0,0
CUST-01614,45,F,31,90.05,2745.6,one-year,mailed_check,10,0
CUST-01615,57,M,11,53.29,609.65,month-to-month,credit_card,4,1
CUST-01616,20,F,49,39.96,1977.73,one-year,electronic_check,5,0
CUST-01617,39,M,66,105.36,6998.05,one-year,electronic_check,8,0
CUST-01618,46,M,25,68.88,1752.55,one-year,electronic_check,8,1
CUST-01619,24,M,15,22.3,291.94,month-to-month,electronic_check,1,0
CUST-01620,73,M,20,77.19,1494.76,month-to-month,credit_card,5,0
CUST-01621,47,F,10,35.62,384.81,two-year,credit_card,9,0
CUST-01622,65,M,16,25.62,378.48,month-to-month,credit_card,0,1
CUST-01623,63,M,56,99.16,5541.65,month-to-month,bank_transfer,7,1
CUST-01624,29,F,26,90.82,2340.13,one-year,credit_card,7,0
CUST-01625,30,F,24,70.76,1662.63,month-to-month,bank_transfer,1,1
CUST-01626,32,M,10,38.82,377.67,one-year,electronic_check,9,0
CUST-01627,34,F,53,70.67,3769.05,one-year,credit_card,10,0
CUST-01628,22,F,33,48.14,1573.04,month-to-month,credit_card,9,1
CUST-01629,65,M,56,28.0,1549.84,two-year,electronic_check,10,0
CUST-01630,46,F,9,76.92,716.5,two-year,mailed_check,5,0
CUST-01631,65,M,64,50.02,3174.09,one-year,bank_transfer,0,0
CUST-01632,68,F,46,60.97,2800.98,one-year,mailed_check,7,0
CUST-01633,19,M,20,34.21,713.03,one-year,mailed_check,10,0
CUST-01634,70,M,20,59.94,1163.9,month-to-month,bank_transfer,3,0
CUST-01635,39,M,13,21.64,233.49,one-year,mailed_check,2,1
CUST-01636,30,F,39,102.98,4026.9,two-year,mailed_check,6,0
CUST-01637,60,M,56,114.73,6410.22,month-to-month,credit_card,1,0
CUST-01638,33,F,42,90.6,3835.56,two-year,mailed_check,7,0
CUST-01639,58,F,2,115.69,249.79,two-year,mailed_check,9,1
CUST-01640,64,F,16,79.91,1309.27,two-year,bank_transfer,5,0
CUST-01641,33,M,61,26.31,1649.37,one-year,bank_transfer,5,0
CUST-01642,68,F,61,98.68,6039.31,two-year,bank_transfer,5,0
CUST-01643,70,M,30,90.81,2723.16,two-year,mailed_check,0,1
CUST-01644,27,F,41,71.1,2873.23,month-to-month,mailed_check,7,0
CUST-01645,68,F,35,26.69,955.34,one-year,electronic_check,0,0
CUST-01646,40,F,61,44.66,2730.45,two-year,electronic_check,5,1
CUST-01647,30,M,63,118.53,7513.16,two-year,credit_card,4,0
CUST-01648,50,F,8,93.55,723.22,month-to-month,mailed_check,6,0
CUST-01649,19,M,2,49.82,114.8,month-to-month,mailed_check,1,1
CUST-01650,42,M,48,66.49,3200.9,month-to-month,electronic_check,1,0
CUST-01651,47,F,36,65.59,2327.53,month-to-month,bank_transfer,5,0
CUST-01652,41,M,3,32.39,78.7,one-year,mailed_check,8,0
CUST-01653,29,F,4,82.89,342.87,two-year,credit_card,10,1
CUST-01654,50,M,37,52.4,1961.08,two-year,bank_transfer,7,1
CUST-01655,51,M,9,112.69,1058.22,month-to-month,bank_transfer,1,1
CUST-01656,39,M,47,117.23,5509.06,one-year,credit_card,8,1
CUST-01657,53,M,54,84.18,4577.16,one-year,mailed_check,2,0
CUST-01658,21,M,15,96.28,1399.45,one-year,bank_transfer,7,1
CUST-01659,73,M,6,24.22,145.38,month-to-month,electronic_check,6,0
CUST-01660,60,F,51,21.93,1123.43,one-year,credit_card,3,0
CUST-01661,40,M,5,40.88,212.56,two-year,electronic_check,8,0
CUST-01662,58,F,22,59.72,1290.4,month-to-month,electronic_check,8,0
CUST-01663,34,F,50,35.99,1769.08,month-to-month,electronic_check,6,0
CUST-01664,56,F,16,85.05,1331.26,one-year,credit_card,0,1
CUST-01665,31,M,50,100.46,5048.98,two-year,electronic_check,10,0
CUST-01666,21,M,28,108.67,3049.44,one-year,electronic_check,3,0
CUST-01667,29,F,66,22.38,1447.72,month-to-month,mailed_check,5,1
CUST-01668,49,F,59,118.42,6992.86,two-year,electronic_check,10,0
CUST-01669,72,M,32,27.77,900.57,month-to-month,credit_card,4,0
CUST-01670,28,M,1,50.34,5.69,one-year,bank_transfer,10,0
CUST-01671,22,F,25,117.09,2919.0,two-year,credit_card,4,0
CUST-01672,47,M,5,109.85,511.28,one-year,credit_card,7,1
CUST-01673,47,F,23,21.43,469.9,month-to-month,mailed_check,1,0
CUST-01674,19,M,20,41.55,830.74,one-year,mailed_check,6,0
CUST-01675,60,M,23,117.29,2743.61,two-year,electronic_check,4,0
CUST-01676,35,M,62,40.27,2470.22,one-year,mailed_check,0,1
CUST-01677,62,F,6,107.35,673.3,one-year,credit_card,4,0
CUST-01678,48,M,47,28.84,1342.81,one-year,electronic_check,8,0
CUST-01679,44,M,70,34.57,2427.92,two-year,electronic_check,7,0
CUST-01680,66,F,45,96.73,4370.42,month-to-month,mailed_check,5,0
CUST-01681,39,F,56,28.64,1618.39,one-year,mailed_check,8,0
CUST-01682,73,M,22,108.97,2407.22,one-year,bank_transfer,9,0
CUST-01683,43,M,18,117.72,2151.3,month-to-month,credit_card,8,0
CUST-01684,34,M,70,24.2,1717.97,month-to-month,electronic_check,7,0
CUST-01685,43,F,15,52.55,760.16,one-year,electronic_check,6,0
CUST-01686,71,M,14,42.58,617.74,two-year,credit_card,7,0
CUST-01687,33,F,19,111.58,2100.31,two-year,bank_transfer,8,0
CUST-01688,19,F,13,115.16,1459.19,month-to-month,bank_transfer,10,1
CUST-01689,45,F,10,26.7,283.16,one-year,credit_card,9,0
CUST-01690,45,F,39,54.32,2132.0,one-year,credit_card,10,0
CUST-01691,19,F,63,117.7,7435.16,one-year,mailed_check,8,0
CUST-01692,40,F,13,62.27,858.97,two-year,mailed_check,0,0
CUST-01693,52,M,63,95.9,6000.0,month-to-month,credit_card,7,0
CUST-01694,48,M,49,94.91,4632.88,month-to-month,mailed_check,3,0
CUST-01695,73,M,53,29.5,1607.05,two-year,mailed_check,1,1
CUST-01696,42,M,65,38.12,2453.12,one-year,credit_card,8,0
CUST-01697,28,M,63,37.39,2334.6,one-year,electronic_check,6,0
CUST-01698,49,M,15,88.68,1280.77,month-to-month,bank_transfer,6,1
CUST-01699,61,F,6,50.23,274.25,month-to-month,mailed_check,1,1
CUST-01700,56,M,13,36.44,467.53,month-to-month,electronic_check,6,0
CUST-01701,52,M,3,90.84,264.38,two-year,credit_card,4,0
CUST-01702,23,F,56,75.73,4278.66,one-year,electronic_check,7,1
CUST-01703,74,M,52,70.71,3639.02,month-to-month,bank_transfer,1,0
CUST-01704,52,F,24,86.46,2080.78,one-year,mailed_check,1,0
CUST-01705,32,M,24,78.21,1841.78,month-to-month,bank_transfer,6,0
CUST-01706,25,F,2,57.19,122.94,two-year,credit_card,4,0
CUST-01707,69,M,18,51.95,903.97,month-to-month,mailed_check,7,0
CUST-01708,58,M,62,41.41,2532.03,month-to-month,bank_transfer,8,0
CUST-01709,22,M,19,106.12,1990.99,month-to-month,mailed_check,10,0
CUST-01710,66,F,47,113.76,5301.01,one-year,electronic_check,6,0
CUST-01711,43,F,4,39.26,167.68,two-year,bank_transfer,2,0
CUST-01712,59,M,62,81.49,5026.51,two-year,electronic_check,7,0
CUST-01713,53,M,10,63.27,653.15,month-to-month,bank_transfer,10,0
CUST-01714,59,F,6,56.95,322.05,one-year,electronic_check,4,0
CUST-01715,71,M,61,71.14,4336.47,one-year,credit_card,7,0
CUST-01716,34,F,44,73.27,3267.3,two-year,electronic_check,9,0
CUST-01717,54,M,66,42.78,2808.33,one-year,electronic_check,3,0
CUST-01718,56,F,43,71.77,3103.08,one-year,bank_transfer,9,0
CUST-01719,61,F,18,100.22,1825.22,two-year,electronic_check,3,0
CUST-01720,64,F,60,78.17,4704.06,month-to-month,bank_transfer,9,1
CUST-01721,41,M,44,38.31,1674.8,two-year,electronic_check,9,0
CUST-01722,22,F,59,73.74,4313.1,month-to-month,mailed_check,8,1
CUST-01723,34,F,51,20.33,1032.31,month-to-month,electronic_check,8,0
CUST-01724,58,F,54,39.92,2165.21,month-to-month,mailed_check,6,0
CUST-01725,41,M,50,51.31,2519.6,month-to-month,credit_card,4,1
CUST-01726,24,F,14,74.85,1018.39,one-year,credit_card,0,1
CUST-01727,36,F,15,53.76,780.47,two-year,bank_transfer,9,0
CUST-01728,27,M,35,112.79,3953.02,one-year,electronic_check,3,0
CUST-01729,57,M,22,100.57,2257.99,one-year,credit_card,9,1
CUST-01730,72,F,35,100.96,3505.7,month-to-month,mailed_check,9,1
CUST-01731,18,M,22,109.19,2419.3,month-to-month,mailed_check,9,1
CUST-01732,23,F,50,64.62,3252.24,month-to-month,mailed_check,2,1
CUST-01733,66,F,50,105.06,5223.51,one-year,mailed_check,6,1
CUST-01734,57,F,68,54.23,3721.46,month-to-month,bank_transfer,5,0
CUST-01735,61,F,19,90.35,1683.49,two-year,mailed_check,3,0
CUST-01736,63,F,28,51.42,1479.61,one-year,mailed_check,9,0
CUST-01737,33,M,61,116.07,7075.49,two-year,credit_card,6,0
CUST-01738,64,F,45,55.95,2558.67,month-to-month,credit_card,6,0
CUST-01739,34,F,33,54.82,1774.87,one-year,bank_transfer,9,0
CUST-01740,42,F,67,79.91,5308.77,month-to-month,bank_transfer,1,0
CUST-01741,34,M,21,29.24,616.57,two-year,electronic_check,7,0
CUST-01742,29,M,20,49.32,977.35,one-year,bank_transfer,8,0
CUST-01743,54,M,9,43.18,367.44,month-to-month,mailed_check,6,0
CUST-01744,22,M,22,43.62,986.92,month-to-month,electronic_check,2,0
CUST-01745,41,M,69,32.41,2201.56,one-year,bank_transfer,3,0
CUST-01746,50,M,2,52.55,105.19,month-to-month,credit_card,6,0
CUST-01747,26,M,18,36.7,696.77,one-year,electronic_check,9,0
CUST-01748,25,M,36,66.24,2350.85,one-year,credit_card,1,0
CUST-01749,69,F,49,33.59,1663.66,one-year,mailed_check,8,0
CUST-01750,59,F,70,92.62,6512.04,two-year,mailed_check,4,0
CUST-01751,49,M,68,113.69,7761.4,month-to-month,bank_transfer,1,0
CUST-01752,44,F,48,104.19,4988.71,month-to-month,electronic_check,0,0
CUST-01753,67,M,41,68.72,2812.51,month-to-month,bank_transfer,10,1
CUST-01754,32,F,39,59.64,2301.25,month-to-month,mailed_check,7,1
CUST-01755,44,M,60,57.16,3404.14,month-to-month,bank_transfer,10,0
CUST-01756,42,F,13,49.54,601.83,month-to-month,electronic_check,5,0
CUST-01757,73,F,66,75.16,4917.34,month-to-month,electronic_check,3,0
CUST-01758,24,M,40,112.2,4512.43,month-to-month,electronic_check,0,1
CUST-01759,19,F,4,70.95,274.14,two-year,mailed_check,5,0
CUST-01760,55,M,42,48.49,2074.93,month-to-month,mailed_check,6,0
CUST-01761,54,M,66,23.62,1608.78,two-year,bank_transfer,6,0
CUST-01762,58,F,43,86.06,3664.98,one-year,bank_transfer,1,0
CUST-01763,37,M,50,47.58,2424.36,month-to-month,bank_transfer,6,1
CUST-01764,54,F,25,61.76,1593.04,month-to-month,bank_transfer,0,0
CUST-01765,48,M,9,36.34,298.97,month-to-month,bank_transfer,10,1
CUST-01766,75,F,64,31.42,2022.56,two-year,electronic_check,7,0
CUST-01767,70,F,34,77.7,2654.95,two-year,electronic_check,8,0
CUST-01768,61,F,20,86.78,1766.22,two-year,bank_transfer,3,0
CUST-01769,50,F,3,63.39,190.06,one-year,mailed_check,0,0
CUST-01770,27,M,39,100.17,3941.08,one-year,bank_transfer,3,1
CUST-01771,50,F,60,110.52,6622.46,month-to-month,mailed_check,6,0
CUST-01772,48,M,43,49.91,2173.63,month-to-month,credit_card,6,1
CUST-01773,19,F,52,101.51,5322.28,month-to-month,credit_card,4,0
CUST-01774,43,M,31,68.65,2118.68,one-year,bank_transfer,4,0
CUST-01775,56,F,32,81.06,2603.26,month-to-month,credit_card,1,1
CUST-01776,52,F,11,28.23,309.79,two-year,credit_card,10,1
CUST-01777,20,M,20,119.18,2362.74,month-to-month,electronic_check,10,0
CUST-01778,75,F,46,86.61,3967.07,month-to-month,credit_card,9,1
CUST-01779,30,M,11,118.82,1346.73,two-year,mailed_check,1,1
CUST-01780,22,F,35,79.34,2740.76,two-year,mailed_check,9,0
CUST-01781,49,M,34,35.74,1234.06,two-year,credit_card,6,0
CUST-01782,46,F,44,86.5,3851.17,two-year,electronic_check,4,0
CUST-01783,72,F,52,61.8,3230.23,month-to-month,bank_transfer,3,0
CUST-01784,21,M,60,34.87,2056.97,month-to-month,mailed_check,2,1
CUST-01785,62,F,20,92.28,1853.53,one-year,mailed_check,6,0
CUST-01786,60,F,53,32.26,1753.52,two-year,bank_transfer,7,0
CUST-01787,22,M,5,56.42,235.24,one-year,electronic_check,6,1
CUST-01788,43,F,24,101.25,2424.96,one-year,electronic_check,6,0
CUST-01789,29,M,41,115.81,4785.13,two-year,bank_transfer,4,0
CUST-01790,74,M,54,29.32,1557.28,one-year,mailed_check,4,1
CUST-01791,18,F,26,92.08,2415.22,one-year,electronic_check,5,1
CUST-01792,27,F,1,30.46,48.5,two-year,electronic_check,8,1
CUST-01793,57,M,51,108.96,5550.45,two-year,credit_card,7,0
CUST-01794,39,M,71,49.02,3471.15,one-year,credit_card,7,1
CUST-01795,38,M,54,112.9,6091.53,two-year,electronic_check,10,0
CUST-01796,34,F,5,101.67,484.89,two-year,bank_transfer,0,0
CUST-01797,18,F,29,115.2,3295.58,one-year,credit_card,4,1
CUST-01798,19,F,69,101.44,7026.25,two-year,credit_card,7,0
CUST-01799,25,M,28,73.41,2098.04,two-year,mailed_check,8,0
CUST-01800,61,F,43,37.72,1579.93,two-year,bank_transfer,7,0
CUST-01801,28,F,3,29.95,107.03,two-year,mailed_check,2,0
CUST-01802,66,F,55,40.41,2203.5,month-to-month,credit_card,1,0
CUST-01803,22,F,20,107.32,2192.91,month-to-month,credit_card,7,0
CUST-01804,25,F,44,32.14,1430.96,two-year,electronic_check,1,0
CUST-01805,69,M,46,98.9,4553.93,one-year,electronic_check,0,1
CUST-01806,28,M,12,119.21,1428.39,month-to-month,electronic_check,0,1
CUST-01807,50,F,44,105.35,4606.64,one-year,bank_transfer,9,1
CUST-01808,65,M,62,97.35,6069.15,two-year,mailed_check,8,0
CUST-01809,75,M,59,58.73,3418.71,two-year,bank_transfer,0,0
CUST-01810,59,F,46,21.71,990.21,two-year,credit_card,5,0
CUST-01811,53,M,60,28.52,1720.49,month-to-month,mailed_check,7,0
CUST-01812,25,M,71,119.61,8520.92,two-year,electronic_check,3,0
CUST-01813,72,M,40,73.71,2903.89,one-year,electronic_check,10,0
CUST-01814,35,F,18,89.59,1647.59,one-year,credit_card,8,0
CUST-01815,44,M,47,27.51,1245.58,one-year,electronic_check,5,0
CUST-01816,56,M,24,91.18,2174.57,month-to-month,credit_card,4,0
CUST-01817,31,M,43,51.83,2201.84,month-to-month,electronic_check,4,1
CUST-01818,53,F,71,95.48,6819.71,month-to-month,electronic_check,1,0
CUST-01819,74,F,52,95.23,4911.26,month-to-month,electronic_check,4,1
CUST-01820,55,M,7,33.69,196.51,month-to-month,mailed_check,0,0
CUST-01821,34,M,61,100.95,6167.04,one-year,bank_transfer,1,0
CUST-01822,62,M,43,36.84,1597.2,two-year,credit_card,7,0
CUST-01823,70,M,28,92.87,2649.32,month-to-month,credit_card,10,1
CUST-01824,67,M,67,107.51,7202.44,two-year,bank_transfer,0,0
CUST-01825,70,F,56,41.1,2286.03,two-year,mailed_check,9,0
CUST-01826,57,M,53,111.07,5907.4,one-year,electronic_check,10,0
CUST-01827,30,F,64,20.15,1308.73,month-to-month,bank_transfer,10,0
CUST-01828,20,M,16,116.72,1917.33,month-to-month,credit_card,1,1
CUST-01829,25,M,51,33.3,1713.49,month-to-month,credit_card,0,1
CUST-01830,27,M,53,30.7,1663.98,month-to-month,electronic_check,6,0
CUST-01831,60,M,49,85.95,4247.33,two-year,bank_transfer,3,0
CUST-01832,60,M,50,55.32,2764.99,two-year,electronic_check,6,0
CUST-01833,21,M,7,45.21,341.3,one-year,electronic_check,3,0
CUST-01834,35,M,53,31.04,1637.74,one-year,credit_card,7,1
CUST-01835,59,M,68,26.53,1798.97,one-year,electronic_check,7,0
CUST-01836,75,M,50,46.96,2299.71,one-year,bank_transfer,10,0
CUST-01837,27,M,63,58.46,3659.75,two-year,electronic_check,8,0
CUST-01838,51,F,33,88.99,2961.31,one-year,credit_card,1,0
CUST-01839,33,M,14,44.12,630.43,one-year,credit_card,2,0
CUST-01840,44,F,3,52.74,108.37,two-year,bank_transfer,2,0
CUST-01841,34,F,14,93.26,1314.26,two-year,mailed_check,10,0
CUST-01842,74,M,46,29.61,1344.53,one-year,electronic_check,5,0
CUST-01843,32,F,61,95.89,5895.04,two-year,credit_card,1,0
CUST-01844,73,M,14,76.52,1041.78,month-to-month,mailed_check,8,1
CUST-01845,26,M,10,30.26,326.4,two-year,bank_transfer,5,0
CUST-01846,44,M,13,23.66,356.71,month-to-month,mailed_check,3,0
CUST-01847,23,F,12,54.08,678.07,month-to-month,bank_transfer,0,0
CUST-01848,66,M,61,88.9,5465.52,two-year,mailed_check,3,1
CUST-01849,55,M,53,108.75,5806.23,month-to-month,electronic_check,0,1
CUST-01850,53,M,55,89.64,4882.89,one-year,credit_card,10,0
CUST-01851,28,M,3,86.73,283.94,month-to-month,bank_transfer,3,1
CUST-01852,60,F,27,39.76,1046.08,one-year,bank_transfer,0,0
CUST-01853,58,F,16,92.57,1514.59,two-year,mailed_check,2,1
CUST-01854,18,M,9,103.36,917.69,month-to-month,bank_transfer,10,1
CUST-01855,27,F,54,30.85,1626.74,month-to-month,bank_transfer,2,1
CUST-01856,61,F,35,91.37,3236.59,two-year,bank_transfer,9,0
CUST-01857,45,M,69,86.05,5948.54,month-to-month,mailed_check,4,0
CUST-01858,69,M,41,46.02,1856.45,month-to-month,electronic_check,6,0
CUST-01859,25,M,69,66.49,4627.89,month-to-month,bank_transfer,8,0
CUST-01860,55,M,15,76.01,1095.43,one-year,bank_transfer,8,0
CUST-01861,50,M,30,99.89,2970.85,month-to-month,credit_card,5,0
CUST-01862,53,M,68,73.76,5048.49,one-year,credit_card,6,0
CUST-01863,68,M,63,105.02,6636.14,month-to-month,credit_card,8,1
CUST-01864,58,M,19,82.48,1590.89,month-to-month,electronic_check,7,0
CUST-01865,66,M,22,88.13,1966.86,one-year,credit_card,0,1
CUST-01866,55,M,11,52.25,533.01,two-year,bank_transfer,7,0
CUST-01867,21,M,13,63.9,852.62,two-year,electronic_check,5,0
CUST-01868,66,F,49,87.22,4249.86,two-year,credit_card,8,0
CUST-01869,36,F,19,80.03,1522.79,two-year,credit_card,2,0
CUST-01870,68,M,23,102.44,2337.53,one-year,mailed_check,0,0
CUST-01871,21,M,65,63.47,4141.75,month-to-month,bank_transfer,6,1
CUST-01872,51,F,45,83.67,3768.15,month-to-month,mailed_check,6,1
CUST-01873,50,M,16,43.58,746.35,month-to-month,electronic_check,10,0
CUST-01874,42,M,7,56.62,401.59,month-to-month,credit_card,10,0
CUST-01875,56,F,61,25.3,1555.11,month-to-month,credit_card,9,1
CUST-01876,69,M,68,38.48,2659.45,month-to-month,mailed_check,4,1
CUST-01877,65,M,68,32.43,2181.4,two-year,electronic_check,10,0
CUST-01878,33,M,23,74.75,1707.06,one-year,bank_transfer,8,0
CUST-01879,22,M,9,59.97,559.39,month-to-month,electronic_check,2,1
CUST-01880,37,F,67,77.14,5148.14,two-year,credit_card,3,0
CUST-01881,64,F,54,95.65,5136.49,month-to-month,electronic_check,4,1
CUST-01882,36,F,11,66.2,693.87,month-to-month,electronic_check,4,0
CUST-01883,41,F,6,38.66,236.31,month-to-month,bank_transfer,4,0
CUST-01884,23,F,25,115.92,2885.73,two-year,mailed_check,4,1
CUST-01885,19,M,38,71.3,2732.48,two-year,electronic_check,3,0
CUST-01886,35,F,72,89.74,6483.83,two-year,bank_transfer,7,1
CUST-01887,61,M,8,87.37,748.27,one-year,electronic_check,3,1
CUST-01888,70,F,27,111.65,2983.98,month-to-month,electronic_check,9,0
CUST-01889,32,M,41,108.35,4472.94,month-to-month,credit_card,1,1
CUST-01890,25,M,59,72.62,4295.23,two-year,bank_transfer,3,0
CUST-01891,26,F,12,83.09,1011.48,month-to-month,bank_transfer,0,0
CUST-01892,23,F,53,105.48,5616.28,two-year,electronic_check,6,1
CUST-01893,67,M,13,66.17,811.28,two-year,bank_transfer,3,0
CUST-01894,39,F,4,119.73,440.12,month-to-month,bank_transfer,9,0
CUST-01895,39,F,68,112.43,7658.92,month-to-month,mailed_check,4,0
CUST-01896,64,F,37,102.3,3826.77,two-year,bank_transfer,6,1
CUST-01897,21,M,48,80.97,3867.68,one-year,credit_card,1,1
CUST-01898,52,F,68,83.93,5679.82,two-year,mailed_check,8,0
CUST-01899,66,F,62,54.3,3336.07,month-to-month,bank_transfer,3,0
CUST-01900,39,F,65,34.79,2253.18,month-to-month,credit_card,4,0
CUST-01901,51,F,5,89.54,491.77,two-year,credit_card,5,1
CUST-01902,43,F,3,97.8,286.94,one-year,credit_card,8,1
CUST-01903,72,M,13,31.65,455.33,month-to-month,bank_transfer,0,0
CUST-01904,74,M,67,108.49,7300.65,one-year,credit_card,6,0
CUST-01905,65,M,20,88.49,1729.79,month-to-month,bank_transfer,3,1
CUST-01906,45,M,33,109.75,3615.37,one-year,credit_card,7,1
CUST-01907,27,M,63,62.45,3982.74,two-year,electronic_check,4,0
CUST-01908,18,F,6,31.58,217.5,one-year,electronic_check,4,0
CUST-01909,65,M,31,67.69,2089.14,two-year,bank_transfer,3,0
CUST-01910,60,F,48,81.45,3904.75,month-to-month,credit_card,9,1
CUST-01911,22,F,7,70.74,473.76,two-year,bank_transfer,0,0
CUST-01912,43,F,58,119.19,6939.68,two-year,mailed_check,10,0
CUST-01913,56,F,38,103.03,3874.11,two-year,electronic_check,2,0
CUST-01914,54,M,69,98.35,6750.84,two-year,credit_card,4,0
CUST-01915,68,M,3,97.23,337.02,one-year,bank_transfer,1,0
CUST-01916,27,F,24,103.92,2484.5,month-to-month,credit_card,6,1
CUST-01917,58,M,3,119.0,352.72,one-year,mailed_check,0,1
CUST-01918,64,M,57,37.39,2133.23,month-to-month,bank_transfer,5,0
CUST-01919,75,M,47,85.02,4029.54,two-year,electronic_check,0,1
CUST-01920,27,F,45,116.0,5204.13,two-year,bank_transfer,6,1
CUST-01921,35,M,46,74.45,3453.06,month-to-month,mailed_check,9,0
CUST-01922,71,M,49,54.47,2620.52,two-year,mailed_check,6,1
CUST-01923,67,M,13,87.2,1164.32,two-year,electronic_check,9,0
